ItemID,SentimentText
1350,- At a cabaret with my family; I love them!! .. In my comfort zone 
1351, at Atl's trance scene.
1352,- at home eating mcdonalds cinnamelts &amp;&amp; a oreo frosty. 
1353, at Katy Perry delaying her Birmingham gig for nearly 3 months.
1354, At least today is ok.
1355,=- at my grandmas eating good.
1356, at the doctors. -Ian
1357," at the hosp, waiting on my taxi. Been waitin over 30 mins now. Can't believe i'm crying :/"
1358, at the manila right now.
1359, at when Pac got shot in vegas
1360, at work
1361, at work... *tears*
1362, aw damn somebody hit tiffany on nxt weeks episode or somethin?? Hellllllll no I'm def watchin nxt week lol
1363, aw i hate my heart sooo soo much. but it's ok.
1364,"=- aw, Just missed Kim Possible..."
1365," awwe it's over. But for shuch a short storm we had it all, thunder, lightning, wind, a little bit of rain, &amp; a  brief blackout. More!"
1366, Awww cmon moodswings..
1367, babe i miss you! How was wet n' wild?
1368, baby ethans leaving for the PI tomorrow.
1369, baby. I'm so sorry your back hurts. Maybe when you come here i can oil you up and rub you down ;)
1370, back freakin hurts.
1371, back from shower.
1372, back to college for me now havnt had any sleep very tierd! hope its nice and sunny 2day
1373, back to hotel. time to start work 
1374, back to maths. i wish i could stab it. but at least i have another red bull 
1375, BB is on again soon..... ARGH!!
1376, BBL ppl ~ have to go to school~
1377, being grounded sucks
1378, belllly ache.
1379, bestee went to get pamperd wit out me (sike) she invited me but me not in the mood. i still &lt;3 her tho!!!!
1380,=- Beth left  Man oh man. Wanted to go tanning today. but I dont think that im going to be able to. Makes me sad. Boo hoo.
1381, Bethenny Frankel Starred In Hollywood Hills 90028 http://tinyurl.com/qytxx4
1382, big giant fail on my part this morning.
1383, bit disapponted with new DM album. Hope it's a grower.
1384," blah, my legs still hurt.. stupid steven. XD"
1385, blonde moment @Sammy_Bunny  thihi
1386," Blonde moment, apparently i booked the tickets for tomorrow not today. Hm...oh well till tomorrow."
1387, Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imji
1388, body shop 2morrow. Side veiw mirror is still MIA. SMH at $400 price tag.
1389, BOO. I always miss the good stuff!
1390, boooo! My iPhone is dying!
1391,"=- Bored , last day of Easter Has been ok - feels A bit upset but I dont know why  Arggh  school tomorrra - tht Has MADE me feel even worse"
1392, bored in work! Bleeehhh just had chilli for lunch
1393, bored&amp;&amp;my foot is killing me. hopefully I can still go to sandhills this weekend!!making my RAMEN N00DLES so I can take my medicine. brb
1394, bored..i've sat inside this house the past 2 days...sucky
1395, bored..yo!
1396, boring.. wait! i will comment on my friend in FS frst! ;
1397, bout to leave NY bak to CT--damn I been comin out here err day this week! Lol smh jus makin quik stops handlin bizzz
1398, bout to party in a tent 
1399," Boys are stupid, clingy puppies who need to be kicked sometimes"
1400,"' Brokeback Mountain'is so beautiful, and so amazing, and so freaking sad."
1401, broken again -.-
1402, broken bones suck
1403, broken hearts will heal with time...
1404," Bron It's okay, next year"
1405, brooklyn bridge for the first time ever. yay life =D
1406, brug says swine flu reached manila. Now the I don't have a reason for the JB to come here as refuge from h1n1!!! (
1407, bummer. .. what happened to wednesday nights??
1408, Bus only just arrived. was sposed to be here 25 mins ago. Cant wait till i can drive again so i dnt have to rely on busses.
1409," But caught Bullet Boys, Trixter (Pete was great), LA Guns AND Kix (who stole the show). Hung out backstage like a real rock and roller."
1410, but i  love that show @ohai_audrey ...
1411," but idk, he like doesn't even want to be my friend,? Cause i'm trippin? Idk. It's his fault. And i can't handle it. Ughh. I Wanna Move!"
1412, but not with Karen anymore
1413, But pretty good acting for 4 year old. I was impressed.
1414,=- but sticks and stones still break my bones
1415, but why not? @kathrynYO
1416, but youre taking steps to change it!
1417, bye baby. up next= one way ticket to hawaii. weird.
1418, byee guysss
1419, calculus exam
1420," I dnt knw, i feel lke i shuld try."
1421, i dnt want it! Just revenge.
1422, i don't feel good. I want some partyrings &amp;&amp; starbucks
1423, i dont fell happy right now 
1424, i dont know wer we went wrong
1425, i don't know what to put.
1426, i don't know why but i'm really sad and worried at the moment.
1427, I DON'T KNOW WHY I CAN'T DM FROM MY PHONE. THIS SUCK.
1428, i don't know why i'm sad and worried at the moment. i really don't know.
1429, i don't like crying.
1430, I don't think my dog is gonna make it past the night 
1431, i dont think yoru there... bummma
1432, I don't wanna be at work right now. I'm sooo tired and a smidge hungover
1433, I don't wanna be sick
1434, i dont wanna do this im gunna cry
1435, I don't wanna go to work.... Tired and I miss my papi 
1436, i don't want school anymoreee.
1437, I dunno what to do now.
1438, i failed my math final part #2     i hate calculus nowwww !
1439, i feel bad .MewithoutYou.
1440, i feel just like my car inside banged up and sad   maybe its meant for  me to get a new can i borrow some cash ..anyone? anyone?
1441, I feel like a horrible human being. I didn't take the dog out when I was supposed too!
1442, I feel like crap. 
1443, i feel like crawling into my bed under my covers listening to my ipod and having a cry session..
1444, I feel like my ipod is gonna die on me today. (The apple of my eye-double pun)
1445, i feel really alone.
1446, i fell down the stairs again... i officially hate curvy staircases. they're nothing but bad news.
1447," i felt so sick today, had a sore throat and had to go to a doctors appointment.. i just wanna rest"
1448, I finally have updated from a computer. THANK YOU DAD
1449, I forgot to bring my new Allegra D 12 hour to work today... so Singulair and I are flying solo today! 
1450, i forgot to tell you guys that I didnt make  the cheer team  gggrr!! 
1451, i got banned forever from cp mimo dosnt that suck?
1452, i got ill and tomorrow i�ve got birthday...
1453, i got sunburnt 2day....In Blackpool :O lol my little boy had fun tho....chucking water on me lol
1454, I GUESS I DONT HAVE A BOYFRIEND!!!!!!
1455, I guess I wouldn't be a true Cleveland sports fan without years of collapse and disappointment
1456, I guess i'll be home... while everyone is at BDay Bash having the time of their lives... with DRAKE! :'(
1457, i guess it got you more time to work rofl
1458, I hat3 seeing friends breakup.....im sorry frankus
1459, I hate goodbyes.
1460, i hate having to change driving instructor... new one has dented my confidence slightly...
1461, I hate having to work weekend duty.
1462, i hate him. 
1463, i hate it! he's mad at me again! 
1464, i hate lightening.
1465, I hate not having anyone to talk to.
1466, I hate pain
1467, I hate summerschool! @santospattyy have fun at work even though you're getting off at 10? @iwho doooit! I'll visitt you my fobby friend!
1468, i hate the cold weather.
1469, BBC: Champion Nadal out of Wimbledon http://news.bbc.co.uk/sport2/hi/tennis/8085394.stm
1470, Be careful... white at a BBQ is a high risk. But the dress is really awesome! http://lookbook.nu/look/154056
1471, Beautiful day here on StT. Bout to head to Magens Bay- soak up some sun. Loove Saturdayss.
1472," Beboing, Twitteringinging, TVing!  dihd i say i luv twilight yet? Wel... I LUV TWILIGHT!"
1473," because Boston (and fine ass Eddie House, #whocangetit, by the way) lost last nite. Boo Orlando! LA/Cle in the finals, baby!"
1474," because I'm a safe person, my ego was a little damaged. After a lil reboot, I'll be back to my usual Harlem swagg!"
1475, becca told me i would start to feel better after food. Still stressing about this exam...more revision in a bit.
1476, becomming a fan of bubble shirts...Haha they dont make me look as chubby 
1477, been a crappy day...
1478, being a girl stinks. Grrrrrrrrrr
1479, Being forced into bed. Guess I'll have to wait until moring here for Niley news (I'm in UK so  )
1480,"- big day of putting in a dock tomorrow.  60 degress outside, but the water will be much colder than that! "
1481, bio. physics. math. health. filipino. english. elections. help me i'm drowning in school work.
1482, blah blah blah... I'm perfect for you and you know it.
1483, Blesh. No feedback. And no one in my house will tell me. Sheesh.
1484, bluetooth still doesn't work on iphone 3.0. pile of knob sackage!
1485, boo (but will I listen?)
1486, boo for the first day of classes...summer classes! ughhhh has anyone ever had boob cramps? lol
1487," boo hoo- trying to open my email, it's not working, grrrr!"
1488, boo you suck...but thanks for one thing today and can't wait for the rest of the week...
1489, bored and no one is talking anymore.
1490, bored..... sad.... no one tweeting...
1491, bored.wish I had somewhere 2 go.ha
1492, BOREDD I WANT TO GO HOMMMMME.
1493, Boring English Coursework.
1494, BOSS marah coz i steal a few puff......
1495, Boston and Atlanta both out...my vote goes to the Nuggets for NBA Champions! http://plurk.com/p/ug96m
1496,- bouta' watch mall cop 
1497, brandon why do you work so much? 
1498, breaking into pieces...waited all that time 4 what N.A.S.
1499, bringing my lovely back home. Sucks. Great day. I love her. Steven later.
1500," British weather is back i see! Oh well Birtney, london and ciaraaaa in 5 dayssss "
1501, bryan wants on right now. if i can get on when hes done i will. TXT MEEEEEE!
1502, but theres always tomorrow..
1503, caffine headache now lol follow @peterfacinelli @gilbirmingham @billy_burke
1504,' camp in confirming that he will be in San Diego this fall for the PRSSA Convention. haha. 
1505, can I tweet yet? My phone was jus buggin
1506,=- can See clearly now the rain is gone.
1507, can some one pleease tell me how to work out the total surface area of a square pyramid? 
1508, cannot hear the new song due to geographic location. i am geographically undesirable. and tune-less
1509, Cant do this anymore
1510, cant drive yet but that dont matter Im gonna learn bout cars and motorbikes.
1511, can fuck I also have to read NIGHT!!
1512, can I go and sit in my own little corner
1513, can someone buy me adrink? Faaa real!!!!!
1514,- can someone run with me to Newport ? Don't wanna take the ride myself 
1515, Can yah figure it outt?!
1516, can`t believe i missed out on a day of swimming at nikki`s!
1517, can't believe the jumpers are gone...i'm really depressed now.
1518, cant do it!
1519, can't ever find parking
1520, cant fall back asleep.
1521, can't get on the net on my phone
1522, can't go swimming 2 day..mabey tomorrow..
1523, cant leave because my dad is in the bathroom...
1524, cant listen to www.ZIPFM.net on my mac
1525, Can't see his copper green guys though.. http://tinyurl.com/ppc4cq
1526, cant sleep .. wishin i was wit @jimmyrobinson07 i love youu .. good nite twitters!!
1527, cant sleep because my dumb arms itch so bad. FML i cant wait to go to the doctors
1528," Can't sleep... Must be the time change, right? &lt;3"
1529, can't stop smiling after talking to him all day...  ...Why couldn't I have met him months ago?!?
1530, Cant waiit! xxx.
1531, can't wait 'til wednesday!!!! &lt;3 CHAMPSSSS!!!!
1532, cant wait till later!!!!!!!!!!! gonna sit here and play ps2 then prob watch the phillies then eat dinner then the best part of the day!
1533, can't wait to get my share of her check today. Lol
1534, cause i'm happy but disappointed my car is messing up.....my poor baby. now i'm hungry with no way to get food. What's in this house?????
1535," cavs lost, and I got this sinking feeling we are going to lose Lebron in 2010 also...why must my home city SUCK? Ah well, LETS GO BROWNS!"
1536,=- change of screen name
1537, charade is over.Sammy Sosa supposedly tested positive in 2003 for a performance enhancing drug. My childhood hero is officially disgraced
1538, Charging phone
1539, cheer me up;
1540, cheese and pickle sandwich with too much pickle = urgh!!
1541, chillin!!!!
1542, Chinese for dinner and working on a cool website template. So proud of myself.
1543, chop my hand off please! Advil isn't working
1544,-- choppin it up w/ @auchboogie  i love you
1545, Cleveland @MsJBell Congrats Orlando
1546, clouds are rolling in....
1547, coco doesnt tweet anymore. viva la hole woman. dont let us down...again....
1548, come back
1549, computer overheatedd. I think i smell burning laptop...
1550," computers not working , help help help"
1551, concert later tonight!
1552," cool. Ew, I bought The Things They Carried on amazon &amp; it came like shit! &gt;=/ I cost me $10 &amp; its $14 new &gt;=/"
1553, could be
1554, could not get to sync facebook and twitter
1555, Could Not Sleep If My Life Depended On It ):
1556, couldn't find anything I wanted at Fry's that was within my budget.
1557," couples in public, slow love songs...  Im soo lonely "
1558," Covered in bug bites, man this blows.....  "
1559, coz he's 
1560, cramps suck your mothers balls! *mentally screams* OUCH!
1561, i hate this .. Goodnight.
1562, i hate this part.
1563, i hate thunder... i woke up really scared just now cus of it.
1564," i hate when porn ppl follow me, what. time to delete stuff~"
1565, I have a brace and it hurts!!!!! now I am a braceface!!!!!
1566, i have a buzz
1567, i have a headache!!!
1568, i have already seen all the episodes of forensic files they are playing tonight.
1569, i have been having the worst cramps lately.
1570," I have finally seen Clerks, from beginning to end and no TV swear-word editing (poor Jay! xD). I feel somehow fulfilled."
1571, I have one big swollen ear...antibiotics again!
1572," I have such a problem with insomnia, went to bed at midnight and woke up at 3 am...."
1573, i have the cold 
1574," i have to go into school tomorrow to sing, and babysit before that. when will i find time for the sims 3?! i'm going to cry!"
1575, I have to go to work.
1576, i have to piss.
1577, I have to wait till next Tuesday to see star trek cause no one will go with me till then.  Friends suck.
1578," i havent actually seen my bestfriend in maybe a month... My fault, i been so busy... And i miss her!"
1579, I haven't been on Twitter all day thought I'd make some late twitters.
1580," i haven't checked it for a while, but sushi's memorial site seems down, can anyone else see it? http://cli.gs/sushi"
1581, i hope everyone has a great day!
1582, i hope i dont have any weird brain problem or disease  i think ill be fine though. the nurse doesnt sound too worried.
1583, i hope justice isnt mad at me
1584, I hope the RAPE GHOST doesn't get me.
1585, I hope you find a great trousers
1586, I is to drunk to know if in a partht or what nor
1587," i just ate some bad fruit, i think"
1588, I just busted my ass in the kitchen and I'm wearin flats....grr stupid floor
1589, i just got dumped by my boyfrnd  love  makayla
1590, I just got to my 500 tweet...... Do i get a prize? *sidebar* Cassidy...... Your NASTY! Why i gots to hear about your wide peen for? Smh
1591, i just had a bug crawling on my leg. it scared me. but now its in a water bottle i found on my floor. hopefully it doesnt find a way out!
1592, I just heard David Eddings died earlier this month
1593, I just hit my face on a box at work n scratched my cheek lol
1594, I just made a $1k principal payment on my student loans because I realized my monthly payments only go to interest. ):
1595, i just need my snuggle buddy backkk
1596, i just poked myself in the face with a Goose feather from my pillow...
1597, I just restarted my iPod. I should've written down all my apps first.
1598,- I just saw one of the new Camaros &quot;in the wild&quot; for the first time! Cool. 
1599, i just sneezed with a strepsil in my mouth and nearly choked (n)
1600," I just waited so long for the finale of gossip girl to download, opened it up and it was the wrong one! They posted the wrong link! D:"
1601, I just wanna curl up and go back to bed!
1602, I just wanna swim some laps but all the lanes are taken! This sucks.
1603, can't get it off my mind... &lt;/3
1604, can't get my free haircut today... next week i guess
1605," Can't get my hands on a copy of Cap #600 until at least Thursday. Actively avoiding spoilers, bought Deadpool to cheer me up instead"
1606, can't hear the reds game in the tunnel.
1607, can't sleep again
1608, Can't sleep and have an exam tomorrow Oh No!
1609, Can't sleep.  Watching Royal Pains.  Impressed. - http://royalpains.usanetwork.com/
1610," can't sleep. But oh well, half my headache is gone."
1611, can't sleep. Have to be up at 6 in the am. Boo!  Go to sleep flor!!
1612, can't wait to come home!
1613, cant wait to see eric and lauras house 
1614, Cardinals lost...AGAIN!
1615,=-- Catching up on last weeks Greys... I miss when it was awesome
1616,- Catching up on some work! looking forward to going out 2night 
1617," Cavs fizzled, tribe burnt by Yankees. Not a happy day for Cleveland. #fb"
1618, Cavs lost!!!!! WHY!!!! Magic will lose easily though
1619, cheer up shan.
1620, chili's doesn't do the awesome blossom any more.
1621, Class is boring
1622, cleansed my face &amp;was reminded y I'm a winter not a summer ! I hate the sun . My face is so sore ! My everything is so sore ! 
1623,--- click on my name &amp; go look at my profile 
1624," Climate Progress, MIT doubles its 2095 warming projection to 10�F � with 866 ppm and Arctic warming of 20�F ( http://bit.ly/kdlvw )"
1625," clouds rolling in, hard to believe I got a little sunburned today.."
1626,- Clumsy 'ol me left an awful scratch scar on my nose while attempting to adjust the googles and freestyling at the same time. 
1627, cocoa pebbles at midnight. xD
1628," college is over, I have now cleared and handed in my student card  uni to look forward to and enjoying the summer months"
1629, Collingwood are playing shiteeeeeeeee atm. Comeee on boysssss!
1630, Columbus Crew
1631, come on AppStore Approval. its been almost 18 hrs :p lol
1632, comfort foods shall be the death of me - there is dire need of eating less chocolate cake n getting more beauty sleep!
1633, company is offering 2nd round of VSS RIF!
1634, Completo. Just as the bell rings
1635, confused....
1636, coolness  http://yfrog.com/06atmfj
1637, couldnt go with ashley
1638, cousin not coming because of her senior project which isnt due for another fing 2 weeks &amp; its just an art project..ridiculous!!!
1639, cracker night! Dinner at tgi Fridays and the cinema  it's gonna be good to awake up without a hangover 2mrw tattoo 2mrw?!
1640, craig's a cokehead
1641," crap day - feel sick and my phone has the battery life of, well, um, something with a miniscule life..."
1642," Currently getting dressed for ballet. Yes I am sitting here in a leotard, so what? Hahaa, I'm freezing..."
1643, da baby sleep now my gosh now its time 4 me 2 get sum rest b4 she gets up around 10am =(
1644, dad is leaving and wont be back til the wedding.
1645, dad left for turkey already
1646," daddy passed away june 13, 2009"
1647," dag just when i decide to throw that freak em dress on, my most expensive get em heels &amp; my fox lashes.. didda sys zzzz.. wtf"
1648, cramps. FUCK YOU. ugh asdfghjkl; in so much pain right now. I should go eat a banana. http://tumblr.com/xzr1wz7ez
1649, CUBASE IS WORKING OH MY GOD
1650,=- curiousity killed the cat... so much for wishing for the dream job...
1651,-- currently at tajur. Boo boo I'm hungweey 
1652, Currently enjoying the tonight show... I've missed my Conan&lt;3
1653, cuz frankie is going swimming....
1654, D: :S &gt;.&lt; ?????????? WHAT??? ;_;&lt;/3
1655, dads in the hosptal (stupid bees)
1656," Dammit, my card didn't have enough money on it after all, which is why the DT deluxe box set was rejected. Now I have to get it again."
1657,=- Damn I have A Cold.
1658, damn it twitter UPDATE ME!!!
1659, damn thuderstorms woke me up.. wish my bebe was here with me. I love you RICHARD
1660, Dancing no more tonight. I'm EXHAUSTED. 
1661, dang i feel like shit and those &quot;Above the Influence&quot; commercials really grind my gears.
1662,-- Daniel Powter Bad day http://bit.ly/ezAuU   i m NOT at COLDPLAY 2-nite in NASH...
1663," darn i just found out im getting one of my tooth pulled out tomorrow, its gonna hurt so bad im guessing.(("
1664,-- darn. I forgot to bring a fork to work today...now I'm eating my salad with coffee sticks. 
1665, David Eddings is dead. I hope he died believing he'd gotten that one story finally told.
1666, David Tennant is dating again. I thought he was saving himself for me. When will I meet some tall dark Scotsman to romance me?
1667," Dear all, had to restore my computer and I have lost everything. Show delayed until I can get things back together."
1668, def feelin a way. Jus found out a guy my lil brother grew up wit died. Niggas shot him at a party. 19 n gone.. Smh.. Stop the violence
1669," demi is going on tour, taylor is going tour, miley is going on tour, &amp; jonas brothers are going on tour, with the guy i think i &lt;3. : ..."
1670, Demi lovato is comming to london so is miley YAY! you lot will see me there trustttt mee still want to know what time itunes gig starts
1671," dentist later, I'm hoping it's my teeth plates and nothing as NASTY as last time..."
1672," designing away for #f3s - homepage, match stats, league tables, private games and more - previews coming soon (:"
1673, did God give up on us?!
1674, did I miss the hov track. smh I see mad twits about the hov shit.
1675, did you guys hear about the airplane crash? Scary.
1676, Didn't bring connector for camera on trip...saving new photos will have to wait another week...
1677, Didnt calld Dad
1678, Didn't do so well on the job today. Made $78. But I learned some valuable skills at the field manager meeting today!
1679, didn't get an award but i did get recognized by all the seniors. They said that they are going to watch the plays because of me 
1680, didn't get my halo-halo but instead have an udon soup to go.
1681," didn't get to meet bachmann, but her young texan intern filled my quest for crazy..."
1682, didnt sticth today cos was reading on wattpad LOL
1683, did't have proper food from morning on...  Liquid diet... Citrus in breakfast &amp; apple shake in lunch... missing home food
1684, i just want my compositions back. i was going to work on a waltz/lullaby. stupid gremlins.
1685," I just woke up but I wanna go back to sleep, someone keep me up lol."
1686, I keep getting errors on iPhone and it saves okay online but I see nothing
1687, I know I know
1688, i know it could've been a lot worse. But a broken ankle is still enough to worry me.
1689, I like the emo boy in hollyoaks /sad
1690, I look like a freakshow!! The beautician waxed my eyebrows into oblivion!!
1691, i look so beautiful today lol(in my dreams) and yet there is nobody around who wants to do anything 
1692, i lost my 021 charger last night 
1693, i lost my book while i was sleeping. who does that?!
1694, I lost two kids at Youth Group tonight. No joke.
1695, I love Dirk and his 44 points from tonight. Now if he could only realize he was meant to be with me..
1696," I love him, and now, we're not even friends&lt;\3"
1697, i love my friends. And cant wait for church tomorrow!!!!!! Im up. Up. Up. Right now. This happens frequently.
1698, i love my momma &lt;3
1699, i LOVE shortsTack! (Especially Shaun!!hehe) But(bradie &amp;andy r gorgeous too!!!
1700, I love talking to you. Even if its simple words.
1701, I love the download fest.
1702,"=- I love you, what do you say?"
1703, i loved the new calf
1704, I make nonsense jokes that make pain to others....
1705," i may have diabites i cant spell it but yeah , fuck !! ttoally scared now , my body if fucked , soo fuckign annoying !!"
1706," I may not get to keep my engagement ring.. may have to switch it... not fair, bc I want THAT ring.. oh well. ily Sparkle Puff."
1707, i miss bby V....want to see her NOW!
1708, I miss Direct TV...I could be watching the Cake Boss now or already watched it...
1709, i miss guild wars... i still haven't touched the most recent one. it's just sitting on my desk. skylar alanine will get some action soon
1710, I miss kelli. But I'm glad she's having fun  fun saturday night  goodnight. I miss jeffy.
1711, i miss my boys....
1712, I miss my brycey alreadt... oside bound.
1713, I miss my cell phone 
1714, I miss my friends
1715, i miss my leddy boo...
1716, i miss the days when i was the starfish to his sponge
1717, I miss us! Miss the old times with the guyz 
1718, I miss you.Where are you? D:
1719, I need a hug
1720, I need a money
1721, I need a new Ipod!! This freaking thing won't Sync anymore!!! Anywho......Hoping the Magics make a run for the W!!!
1722," I NEED A PHONE....MISSIN DA CRACKBERRY RITE NOW, SOMEBODY HELP ME PLEASE!!"
1723," i need followers-If you want Satellite TV on your pc, check this site  See http://bit.ly/SuSvGu"
1724, I need ktv!
1725, I need my car fixed
1726, I need someone to comfort me
1727," I need study a lot, tommorow 2 tests: in music and physics, oh, and also art homework! Hmm... I think, that I will make optical illusion!"
1728, I need you more than you need me...and this hurts Paige.
1729, i neva knew gettin an internship was this unpredictable
1730, did't have proper food from morning on... Liquid diet... Citrus in breakfast &amp; apple shake in lunch...
1731, Diego makes Tori sad that she FAILS ! Anti-depressant pills ftw. NOT!
1732, Disneyland was great! ... Got to go and pick up the kitties in a minute ... ?
1733, Dodgers are doing good today. ^3  6-0 Dodgers 2 outs
1734,- doesn`t have a phone. 
1735, Doing my Chem 16 Pre-lab. (
1736," done with benjamin button, what a beautiful movie. Sleeping, dreaming of my wife. Hopefully go over her house early tomorrow&lt;3"
1737, don't feel like cooking...
1738, dont get to see my boys tomorroww.im sad
1739," dont let me down, mighty tkt booking portal..."
1740,"- don't you hate it when you iPhone battery dies on you, and the nearest charge is 15 miles away "
1741, DOU GUYZ EVEN C ME HERE!?!?!?!?
1742," down, nite."
1743, dreams do come true.
1744, driving to school without justin texting me.. What a lonely morning
1745, dumb kyle i @him but doesnt have me on his updates
1746, eatin cereal
1747, eating food! hahaha
1748, eeep i love her. so glad she's around.... hannahh! you said you'd text you never didd!
1749, ehhh startin to think this is not for me
1750, Either my Video Card died or my DVI cord went down the drain...
1751, English tomorrow. *breaks down*
1752," english, bummer..."
1753, enjoying my last days of summer &gt;sigh&lt;
1754, equals sad. In case you were wondering.
1755,"-- err y am i still awake ? my birthday is june 24th woo hoo  , than BET awards june 28, than vegas july 2-5!"
1756, eurgh  silly sick. silly cold. silly tired. needs her stuff back!
1757, even the hoff can't bandaid the scar left by diversity winning and not the father son dancey team.
1758, Every boy...Ive never met anyone as cold as them  Well some boys
1759," every number, bbm pin, and text message is gone from my phone...its empty. I'm about to cry...smh http://myloc.me/5dMB"
1760, Everybody Hates Vinde.
1761, everyone from home is going to the beach today &amp; I'm stuck in philly
1762, everyone hates canada! No @Mileycyrus and no @mitchelmusso who wants to road trip to fargo to see @mitchelmusso cause i sure am!
1763, everyones going on holiday and im left on my loansome for like the 5 year in a row :'( tis crap to be soo skint stuck in shitty scotland
1764, exams how i hate exams in the summer ! its not fun not at all !! BEACH i miss you !&lt;3
1765,- excited for toms shopping ! 
1766, faster faster show on 16th in Brunswick
1767, fed up and upset. i need some good nosh down me and a cuddle from a lovely boy with messy hair please. i need a night out too..
1768, Feddy won! Woop woop! Must compose myself now in preparation pour le finale d'Apprentice later. WAY too much excitement for one day!
1769, feeling a little under the weather today.
1770, Feels like a giggly school girl!
1771, Fifa ticketing just times out. Seems like my 2010 ticket chances are getting less and less...
1772," film not on till 7:45, will have to hold out for 2 hours, i'll fix some tea and then go to pops for an hour"
1773, damn it.
1774,- damn watchin Spidey Man 3  ::tears:: it touched my soul lol
1775, damn wendy's commerical got that damn song in my head.
1776, damn you mobbing deep
1777," Damn, I missed Kindergarden Cop on showtime, I'll have to catch the replay later. &lt;3 that movie"
1778," damn, Kayley doesn't get to meet Robin."
1779, Damn. This kinda sucks more than i thought it would. Probably not gonna sleep.
1780, damn...I miss you...
1781, dance flick was hilariouss!!!
1782," dancin todayyy , dont wanna , and its lush weather in flippin wales, and im spending it inside :'("
1783,- dark angel is so cool. its unfair. i'm gonna go cut myself now 
1784, David must be hospitalized for five days end of July (palatine tonsils).
1785, dear driay LOL emo kid god this so brings back merions ha year 6
1786, dear GOD...
1787, Delivery from Aussie Farmers didn't work. The pity of living in a big apartment complex. Wished I had a house to use their services.
1788, Design with humor. Escape key on the run!-- http://ow.ly/3dfT
1789," despite my last tweet, I'm having a fantasticly sunny day (="
1790, destiney is out. though megan is still my favourite
1791, Detroit won the first game with a score of 3-1. Red Wings lead series 1-0. ! 
1792," devistated, You'll forever be in my heart Joshua. Shine on soldier. I can't believe this."
1793, did not win my w and y tix...i am determined... excited for tonight yardhouse with my favesss... ONE WEEK!!!!!!
1794, dident die from the tornado ohh well lol♥
1795, didn't realize this was happing. sighed and it went all over. so much angst that i sigh blood. http://tinyurl.com/kt2fm4
1796, dis aint gud a heatstroke! 
1797, disappointed the Cavs...
1798, discussing the importance of ed westwick &amp; chace crawford with mia.
1799, disneyland fireworks!
1800,"=- do you want love or do you want fame, are you in the game? -Lady GaGa  such addictive beats!Getting ready to avoid wasting the day"
1801, does any1 know wut time its sposed to rain?
1802, Does anyone know how to treat a bug bite on a dog?
1803, does neone know what is the exact procedure of getting a DS 2019 issued ..and whether it costs for a summer intern ?
1804, doesn't have contacts on &amp; can't see ='(
1805, Doesn't know what to eat! What would you eat on very sensitive stomach after being sick?
1806, don't ask... and if u do you will regret it alot
1807, don't feel good
1808, dont go i got luv for my 100th follower lol @rashagirl28
1809, Don't hope. You'll be disappointed
1810, dont know how im goin to go on. i cannot sleep. i keep thinking of her... 
1811, don't know why I bother
1812, don't make fun of a concerned friend!
1813, don't wanna think about cheating  my bf is going to Vegas this weekend. I decided not to go! 
1814,-- don't want to do all the housework tonight! 
1815, Dream house!
1816," Dropping my mom off at the airport, then distracting myself from being sad with museum hopping in LA!"
1817, Dt exam tomo .... Doing revsion now  !
1818," i never get direct messages.. must not be exciting, hm? xD"
1819, i no feels good today
1820, I now remember why Ms. Janet Jackson is in my top 3.
1821, I only wanted him to wish me happy birthday.. So much for remembering. Its called facebook these days.
1822, i oove you. bahaa
1823,=- I posted too early. San Jose Just scored
1824, I really hope Peter Facinelli wins his bet......
1825, I really wanna go home. I HATE working late!
1826, i really wish i could have kept that kitten.... someone just picked it up. It will have a good home with no mean cat hissing at it 
1827, i sat on my chocolate truffles.... so much for saving them for to night *tear
1828, i see how it is
1829, i should have picked that dog up! Oh no  someone go on the freeway off near bob hope and rescue the cute black dog
1830," I Shouldn't Have Came! Its Not The Same Without My Best Friend @TootsiiePop ...  I'm 4Real Y'all, I Miss My Sista.! I'm Bouta Cry "
1831, I shouldn't miss you. &gt;_&lt;
1832, I slept for maybe an hour or two...even though i tried so hard to fall asleep cause i need my rest.
1833, i so don't like going to the dentist
1834," I Still Cant Find My Phone , And I Cant Call It , Cause Its Dead"
1835, i swear to cheese &amp; crackers @songzyuuup is in Detroit like every 2 months &amp; i NEVER get to see him!  i swear this blows monkeyballs!
1836, i think i gain another 4kg
1837, i think i need a drink
1838, i think im going to bed now... sooo tired! nitey nite!
1839," i think its a good day, bang bang, dirty rich"
1840, I think its work time
1841, I think my friend has swine flu... FOR REAL  he's in the hospital.
1842, i think my trachea is infected again.
1843, i thnk ima cry i feel rlly bad
1844, i thought i made some progress... Nope
1845, i totally know how you feel
1846, i wanna be like you (Demi)
1847, i wanna crawl in a ball..
1848, i wanna vote for Miley Cyrus and I cant!! I wanna live in the united states now!!
1849, i wanna watch the new ep but of course it's ppv..put it on the pay members page too..please matt!!!
1850, I want all my friends back. (via @Mikejones37) as do I.  Happy for you mike.
1851, I want an unltimate maing room... free astros. XD
1852, i want baja california starbursts for some odd reason. :/
1853, i want iphone OS 3.0...how much longer must i wait? :] me eating french toast. Yum yum yum
1854, I want my Casanova &amp; Clopin.
